FID,FireName,FireNo,Label,StartDate,EndDate,AreaHa,PerimeterM,Verdate,Type,Season,ID,Year,Year_Con,Shape__Area,Shape__Length
26882,CSA Brooms Head Rd SFAZ - 3,HR10121147961,2011-12 Prescribed Burn,2012/05/23 00:00:00+00,2012/05/23 00:00:00+00,41.3292077,3223.22984546,26/03/2020,Prescribed Burn,2011-12,27017,2011,2011/01/01 00:00:00+00,414195.671875,3226.75203427886
26883,CSA Brooms Head Rd SFAZ - 2,HR10121147961,2011-12 Prescribed Burn,2011/09/22 00:00:00+00,2011/09/22 00:00:00+00,27.0682676,2419.4377637,26/03/2020,Prescribed Burn,2011-12,27018,2011,2011/01/01 00:00:00+00,271277.16015625,2422.09360635216
26884,Belford West,HR08041129391,2011-12 Prescribed Burn,2012/05/23 00:00:00+00,2012/05/24 00:00:00+00,24.58305944,8232.61212517,26/03/2020,Prescribed Burn,2011-12,27019,2011,2011/01/01 00:00:00+00,245392.51953125,8225.27343038883
26885,CCA Bamay Trail - Area B,HR10072845246,2011-12 Prescribed Burn,2012/05/22 00:00:00+00,2012/05/22 00:00:00+00,1.47964026,1005.93566347,26/03/2020,Prescribed Burn,2011-12,27020,2011,2011/01/01 00:00:00+00,14799.97265625,1006.05705548011
26886,CCA Pacific LMZ - East Blocks 1 & 2,HR09052838415,2011-12 Prescribed Burn,2012/05/23 00:00:00+00,2012/05/23 00:00:00+00,0.95437559,891.99144951,26/03/2020,Prescribed Burn,2011-12,27021,2011,2011/01/01 00:00:00+00,9548.76171875,892.225722773182
26887,BHI-Dunoak North SFAZ,HR12030557592,2011-12 Prescribed Burn,2012/05/14 00:00:00+00,2012/05/16 00:00:00+00,1134.26163031,19008.8038591,26/03/2020,Prescribed Burn,2011-12,27022,2011,2011/01/01 00:00:00+00,11334411.8085938,19001.8862518629
26888,LWD-Mungo-Garnpang SFAZ,HR11040850730,2011-12 Prescribed Burn,2012/04/16 00:00:00+00,2012/04/17 00:00:00+00,2492.56423639,24056.4614839,26/03/2020,Prescribed Burn,2011-12,27023,2011,2011/01/01 00:00:00+00,24878549.2695312,24033.7228498112
26889,Wog Way,10012330098,2010-11 Wildfire,2010/01/23 00:00:00+00,2010/01/30 00:00:00+00,479.32643936,10144.0283404,26/03/2020,Wildfire,2010-11,27024,2010,2010/01/01 00:00:00+00,4805151.53515625,10156.6095980593
26890,Congo Creek,HR09021935787,2010-11 Prescribed Burn,2009/08/18 00:00:00+00,2009/08/19 00:00:00+00,7.00835886,1083.58537509,26/03/2020,Prescribed Burn,2010-11,27025,2010,2010/01/01 00:00:00+00,70105.72265625,1083.75657438032
26894,Waalimma,HR09121541824,2009-10 Prescribed Burn,2010/03/24 00:00:00+00,2010/03/28 00:00:00+00,25.15037686,2538.12386296,26/03/2020,Prescribed Burn,2009-10,27029,2009,2009/01/01 00:00:00+00,252277.078125,2542.0242111861
26895,Rocky Hall Coop, ,2009-10 Prescribed Burn,2010/05/19 00:00:00+00,2010/05/23 00:00:00+00,23.45138104,5040.88994473,26/03/2020,Prescribed Burn,2009-10,27030,2009,2009/01/01 00:00:00+00,235070.9375,5046.87733560368
26896,Waalimma,HR10032343084,2010-11 Prescribed Burn,2011/02/26 00:00:00+00,2011/03/08 00:00:00+00,503.85679994,22409.4214185,26/03/2020,Prescribed Burn,2010-11,27031,2010,2010/01/01 00:00:00+00,4279219.8984375,21222.4383822132
26897,Waalimma,HR10032343084,2009-10 Prescribed Burn,2010/03/24 00:00:00+00,2010/03/28 00:00:00+00,25.15037686,2538.12386296,26/03/2020,Prescribed Burn,2009-10,27032,2009,2009/01/01 00:00:00+00,252277.078125,2542.0242111861
26905,Mt Peter,HR10091045827,2010-11 Prescribed Burn,2011/05/19 00:00:00+00,2011/06/28 00:00:00+00,27.78203558,3987.32528872,26/03/2020,Prescribed Burn,2010-11,27041,2010,2010/01/01 00:00:00+00,278273.6953125,3990.57586759938
26906,Nelson Ck,HR10091045829,2010-11 Prescribed Burn,2011/05/19 00:00:00+00,2011/05/20 00:00:00+00,8.30951106,1294.17888006,26/03/2020,Prescribed Burn,2010-11,27042,2010,2010/01/01 00:00:00+00,83235.97265625,1295.27505421448
27108,Baelcoola,HR10072245153,2010-11 Prescribed Burn,2011/02/25 00:00:00+00,2011/03/14 00:00:00+00,276.63477117,42215.9589399,26/03/2020,Prescribed Burn,2010-11,27245,2010,2010/01/01 00:00:00+00,2773967.0546875,42274.043136443
27109,Baelcoola,HR10072245153,2010-11 Prescribed Burn,2011/02/25 00:00:00+00,2011/03/14 00:00:00+00,6.83212926,1637.96765539,26/03/2020,Prescribed Burn,2010-11,27246,2010,2010/01/01 00:00:00+00,68509.15234375,1640.22234099932
27110,Wog Wog,HR10072245158,2010-11 Prescribed Burn,2011/03/09 00:00:00+00,2011/05/23 00:00:00+00,398.43947093,16801.1209159,26/03/2020,Prescribed Burn,2010-11,27247,2010,2010/01/01 00:00:00+00,3994702.03125,16822.7761303936
27111,Wog Wog,HR10072245158,2010-11 Prescribed Burn,2011/03/09 00:00:00+00,2011/05/23 00:00:00+00,0.63930767,340.49919124,26/03/2020,Prescribed Burn,2010-11,27248,2010,2010/01/01 00:00:00+00,6409.453125,340.934814737092
27165,Warrigal,HR10072245157,2010-11 Prescribed Burn,2011/03/10 00:00:00+00,2011/03/12 00:00:00+00,195.60776679,61456.3040037,26/03/2020,Prescribed Burn,2010-11,27302,2010,2010/01/01 00:00:00+00,1958809.84375,61499.320456771
27166,Wandean Rd,11071136954,2011-12 Wildfire,2011/07/12 00:00:00+00,2011/07/13 00:00:00+00,91.40535634,6065.17896902,26/03/2020,Wildfire,2011-12,27303,2011,2011/01/01 00:00:00+00,913260.328125,6062.54656448637
27170,Vincentia, ,2009-10 Wildfire,2010/04/29 00:00:00+00,2010/05/01 00:00:00+00,111.59904465,4878.66672859,26/03/2020,Wildfire,2009-10,27307,2009,2009/01/01 00:00:00+00,1115022.21484375,4876.54827749468
27171,Mint Bush, ,2009-10 Wildfire,2009/11/04 00:00:00+00,2009/11/04 00:00:00+00,1.23838027,538.46361441,26/03/2020,Wildfire,2009-10,27308,2009,2009/01/01 00:00:00+00,12371.3359375,538.19213172298
27172,Red Point, ,2000-01 Wildfire,2001/04/10 00:00:00+00,2001/04/12 00:00:00+00,242.99787103,9003.67940442,26/03/2020,Wildfire,2000-01,27309,2000,2000/01/01 00:00:00+00,2403110.03515625,8943.91572767701
27173,Yalwal Rd Bamarang, ,2000-01 Wildfire,2001/12/20 00:00:00+00,2001/12/20 00:00:00+00,16.83546453,2343.73169012,26/03/2020,Wildfire,2000-01,27310,2000,2000/01/01 00:00:00+00,168173.39453125,2342.46914192604
27174,HIG - Yarrawa Plateau,10103046454,2010-11 Prescribed Burn,2011/03/09 00:00:00+00,2011/09/10 00:00:00+00,381.48396129,10487.2875764,26/03/2020,Prescribed Burn,2010-11,27311,2010,2010/01/01 00:00:00+00,3809950.01171875,10480.55886344
27175,ILL - Cow Creek SFAZ,10121047954,2010-11 Prescribed Burn,2011/05/19 00:00:00+00,2011/05/26 00:00:00+00,417.809479,36290.557249,26/03/2020,Prescribed Burn,2010-11,27312,2010,2010/01/01 00:00:00+00,4171541.0703125,36262.0442859195
27176,ILL - Victoria Rd SW6 SFAZ,10052244102,2010-11 Prescribed Burn,2010/11/27 00:00:00+00,2010/11/27 00:00:00+00,1.69481071,623.57443907,26/03/2020,Prescribed Burn,2010-11,27313,2010,2010/01/01 00:00:00+00,16920.1484375,623.059838336561
27177,NOW - Basin View SFAZ,10052544157,2010-11 Prescribed Burn,2011/03/09 00:00:00+00,2011/03/12 00:00:00+00,12.00938057,1512.89313914,26/03/2020,Prescribed Burn,2010-11,27314,2010,2010/01/01 00:00:00+00,119988.70703125,1512.23107429862
27178,NOW - Bomaderry West S1 SFAZ,10033043213,2010-11 Prescribed Burn,2011/01/17 00:00:00+00,2011/01/17 00:00:00+00,11.19876361,1382.89157923,26/03/2020,Prescribed Burn,2010-11,27315,2010,2010/01/01 00:00:00+00,111861.078125,1382.10994141586
27179,NOW - McNamara SFAZ - JBNP,10052844241,2010-11 Prescribed Burn,2011/04/14 00:00:00+00,2011/04/15 00:00:00+00,11.55405282,2585.81244512,26/03/2020,Prescribed Burn,2010-11,27316,2010,2010/01/01 00:00:00+00,115435.94140625,2584.64276024285
27180,NOW - Moona Creek SFAZ - JBNP,10052844240,2010-11 Prescribed Burn,2011/04/14 00:00:00+00,2011/04/15 00:00:00+00,3.13266186,943.15424953,26/03/2020,Prescribed Burn,2010-11,27317,2010,2010/01/01 00:00:00+00,31297.84765625,942.721323300515
27181,NOW - Worrigee South SFAZ,10022742730,2010-11 Prescribed Burn,2010/08/30 00:00:00+00,2010/08/30 00:00:00+00,32.6706411,2420.18521105,26/03/2020,Prescribed Burn,2010-11,27318,2010,2010/01/01 00:00:00+00,326363.09765625,2418.91268865734
27182,NOW - Worrigee South SFAZ - Windrow,10070844950,2010-11 Prescribed Burn,2010/07/19 00:00:00+00,2010/07/19 00:00:00+00,1.12583902,609.58750252,26/03/2020,Prescribed Burn,2010-11,27319,2010,2010/01/01 00:00:00+00,11246.5546875,609.267068533529
27183,ULL - Little Belowra SFAZ - Budawang NP,10052244105,2010-11 Prescribed Burn,2011/05/16 00:00:00+00,2011/05/22 00:00:00+00,919.89557379,51093.389522,26/03/2020,Prescribed Burn,2010-11,27320,2010,2010/01/01 00:00:00+00,9194485.67578125,51080.9702375059
27184,ULL - Pattimores SFAZ,09030636005,2010-11 Prescribed Burn,2010/08/31 00:00:00+00,2010/08/31 00:00:00+00,71.33899233,7111.06977392,26/03/2020,Prescribed Burn,2010-11,27321,2010,2010/01/01 00:00:00+00,712922.55078125,7108.73446330981
27188,Gravel Road, ,2009-10 Wildfire,2009/08/29 00:00:00+00,2009/09/02 00:00:00+00,221.70696007,6817.70826811,26/03/2020,Wildfire,2009-10,27325,2009,2009/01/01 00:00:00+00,2217122.0703125,6817.78984768475
27189,Bimbimbie, ,2009-10 Wildfire,2009/08/29 00:00:00+00,2009/09/03 00:00:00+00,40.98596092,2496.84499373,26/03/2020,Wildfire,2009-10,27326,2009,2009/01/01 00:00:00+00,409900.70703125,2496.97014982964
27190,Moodong, ,2009-10 Wildfire,2009/08/05 00:00:00+00,2009/08/05 00:00:00+00,12.04058048,1490.2932942,26/03/2020,Wildfire,2009-10,27327,2009,2009/01/01 00:00:00+00,120379.28125,1490.12905657063
27191,Big Burney, ,2007-08 Wildfire,2007/09/28 00:00:00+00,2007/10/10 00:00:00+00,151.42868609,6042.10358842,26/03/2020,Wildfire,2007-08,27328,2007,2007/01/01 00:00:00+00,1513261.01953125,6040.05692556431
27192,Big Burney, ,2007-08 Wildfire,2007/09/28 00:00:00+00,2007/10/10 00:00:00+00,4.69756164,827.57859961,26/03/2020,Wildfire,2007-08,27329,2007,2007/01/01 00:00:00+00,46944.1796875,827.301710730705
27193,Cookanulla, ,2007-08 Wildfire,2007/09/28 00:00:00+00,2007/10/07 00:00:00+00,26.48720677,2839.14357269,26/03/2020,Wildfire,2007-08,27330,2007,2007/01/01 00:00:00+00,264724.72265625,2838.35324690848
27194,Gumms Fire,18646,2006-07 Wildfire,2006/10/22 00:00:00+00,2006/10/25 00:00:00+00,24.21443738,2199.1263797,26/03/2020,Wildfire,2006-07,27331,2006,2006/01/01 00:00:00+00,242074.39453125,2198.80815704983
27195,Maddens Plains, ,2009-10 Wildfire,2009/12/04 00:00:00+00,2009/12/05 00:00:00+00,23.50573596,2113.75794896,26/03/2020,Wildfire,2009-10,27332,2009,2009/01/01 00:00:00+00,234683.5859375,2112.07665605985
27199,Swindels, ,2011-12 Wildfire,2011/09/05 00:00:00+00,2011/09/05 00:00:00+00,10.36924488,1634.73693019,26/03/2020,Wildfire,2011-12,27336,2011,2011/01/01 00:00:00+00,103648.16796875,1634.38783556291
27401,South Forest Way, ,2000-01 Wildfire,2000/12/27 00:00:00+00,2000/12/28 00:00:00+00,16.57014963,2835.18846625,26/03/2020,Wildfire,2000-01,27538,2000,2000/01/01 00:00:00+00,165702.453125,2835.19904208669
27402, , ,1999-00 Prescribed Burn,2000/04/13 00:00:00+00,2000/04/13 00:00:00+00,69.11422478,6071.98012775,26/03/2020,Prescribed Burn,1999-00,27539,1999,1999/01/01 00:00:00+00,691304.73046875,6072.6896488697
27404, , ,1999-00 Wildfire,2000/05/27 00:00:00+00,2000/06/03 00:00:00+00,378.21314441,48816.4376342,26/03/2020,Wildfire,1999-00,27541,1999,1999/01/01 00:00:00+00,3782323.40234375,48817.6950202115
27406,01ple165-171, ,2000-01 Wildfire,2001/01/01 00:00:00+00,2001/12/31 00:00:00+00,164.01160478,10960.8177233,26/03/2020,Wildfire,2000-01,27543,2000,2000/01/01 00:00:00+00,1640091.39453125,10960.7358219947
27407,Runn ford Fire, ,2000-01 Wildfire,2000/09/20 00:00:00+00,,8.72077177,1172.88925219,26/03/2020,Wildfire,2000-01,27544,2000,2000/01/01 00:00:00+00,87203.28515625,1172.85940840155
27408,Lattas Point Fir, ,2000-01 Wildfire,2000/12/22 00:00:00+00,2000/12/22 00:00:00+00,1.39552228,497.35115257,26/03/2020,Wildfire,2000-01,27545,2000,2000/01/01 00:00:00+00,13954.46875,497.337809370425
27412,00PLE574, ,1999-00 Prescribed Burn,2000/05/12 00:00:00+00,2000/05/26 00:00:00+00,225.78310831,21169.8883419,26/03/2020,Prescribed Burn,1999-00,27549,1999,1999/01/01 00:00:00+00,2258049.828125,21170.9252308101
27413, , ,1999-00 Prescribed Burn,2000/04/28 00:00:00+00,2000/04/29 00:00:00+00,187.44973684,20685.2509239,26/03/2020,Prescribed Burn,1999-00,27550,1999,1999/01/01 00:00:00+00,1874826.96484375,20687.0901255467
27415,01pln229, ,2001-02 Prescribed Burn,2001/01/01 00:00:00+00,2001/12/31 00:00:00+00,78.40827195,4146.95635088,26/03/2020,Prescribed Burn,2001-02,27552,2001,2001/01/01 00:00:00+00,784471.6953125,4147.98448778773
27416,01pln3229_3214, ,2000-01 Prescribed Burn,2001/01/01 00:00:00+00,2001/12/31 00:00:00+00,84.97286912,8408.32583971,26/03/2020,Prescribed Burn,2000-01,27553,2000,2000/01/01 00:00:00+00,850153.2109375,8410.42604928504
27417,01pln229, ,2000-01 Prescribed Burn,2001/01/01 00:00:00+00,2001/12/31 00:00:00+00,154.552787,6163.13529602,26/03/2020,Prescribed Burn,2000-01,27554,2000,2000/01/01 00:00:00+00,1546311.765625,6164.6986371596
27471,Beehive Point SFAZ - Stage 2,08031728978,2011-12 Prescribed Burn,2011/09/21 00:00:00+00,2011/09/22 00:00:00+00,44.52386688,3369.18360364,26/03/2020,Prescribed Burn,2011-12,27608,2011,2011/01/01 00:00:00+00,444690.47265625,3367.10884099619
27472,Coolendel SFAZ,10052544158,2011-12 Prescribed Burn,2011/09/19 00:00:00+00,2011/09/21 00:00:00+00,24.95916966,2225.71510495,26/03/2020,Prescribed Burn,2011-12,27609,2011,2011/01/01 00:00:00+00,249309.8046875,2224.45784522186
27473,Kangaroo River Central SFAZ Stage 1,10070144840,2011-12 Prescribed Burn,2011/09/19 00:00:00+00,2011/09/24 00:00:00+00,313.19335146,11004.7282065,26/03/2020,Prescribed Burn,2011-12,27610,2011,2011/01/01 00:00:00+00,3128152.75390625,10998.066681384
27474,Kangaroo River East SFAZ - Stage 1,10070144846,2011-12 Prescribed Burn,2011/09/19 00:00:00+00,2011/09/24 00:00:00+00,123.7806921,6253.75553107,26/03/2020,Prescribed Burn,2011-12,27611,2011,2011/01/01 00:00:00+00,1236312.13671875,6249.97908474498
27483,ULL - Swamp SFAZ,10033043211,2011-12 Prescribed Burn,2011/07/12 00:00:00+00,2011/07/13 00:00:00+00,21.19278257,2390.33569243,26/03/2020,Prescribed Burn,2011-12,27620,2011,2011/01/01 00:00:00+00,211902.546875,2390.19285625465
27484,ULL - Croobyar SFAZ,10052244104,2011-12 Prescribed Burn,2011/09/21 00:00:00+00,2011/09/22 00:00:00+00,45.75605697,5812.06008811,26/03/2020,Prescribed Burn,2011-12,27621,2011,2011/01/01 00:00:00+00,457277.53125,5810.26479996293
27485,Sturt NP - Middle road,11101440394,2011-12 Wildfire,2011/10/14 00:00:00+00,2011/10/19 00:00:00+00,6320.99731198,45287.078329,26/03/2020,Wildfire,2011-12,27622,2011,2011/01/01 00:00:00+00,63212067.265625,45224.0292483377
27486,TWEE NRR Ukerebagh,SR11102340758-1,2011-12 Wildfire,2011/10/21 00:00:00+00,2011/10/21 00:00:00+00,0.50553574,386.08140525,26/03/2020,Wildfire,2011-12,27623,2011,2011/01/01 00:00:00+00,5084.5234375,387.193411544735
27487,Jinglemoney, ,2001-02 Wildfire,2002/01/07 00:00:00+00,2002/01/09 00:00:00+00,2.19512312,535.85008657,26/03/2020,Wildfire,2001-02,27624,2001,2001/01/01 00:00:00+00,21942.3046875,535.741114044114
27488, , ,2000-01 Prescribed Burn,2000/05/13 00:00:00+00,2000/05/16 00:00:00+00,810.59949911,16143.8070861,26/03/2020,Prescribed Burn,2000-01,27625,2000,2000/01/01 00:00:00+00,8110602.203125,16148.3940950129
27489,01pln3229_3214, ,2000-01 Prescribed Burn,2001/01/01 00:00:00+00,2001/12/31 00:00:00+00,62.03604685,6354.78663102,26/03/2020,Prescribed Burn,2000-01,27626,2000,2000/01/01 00:00:00+00,620683.359375,6356.43978899966
27492,Cardins Road Fir, ,2000-01 Prescribed Burn,2000/08/13 00:00:00+00,2000/08/30 00:00:00+00,79.2988021,5218.37921843,26/03/2020,Prescribed Burn,2000-01,27629,2000,2000/01/01 00:00:00+00,793522.9453125,5220.13812864933
27493, , ,1999-00 Prescribed Burn,2000/05/12 00:00:00+00,2000/05/18 00:00:00+00,1582.46469294,22115.5729366,26/03/2020,Prescribed Burn,1999-00,27630,1999,1999/01/01 00:00:00+00,15835541.6484375,22123.1722465713
27494,01pln287, ,2000-01 Prescribed Burn,2001/01/01 00:00:00+00,2001/12/31 00:00:00+00,309.77450393,9293.03756831,26/03/2020,Prescribed Burn,2000-01,27631,2000,2000/01/01 00:00:00+00,3100661.046875,9297.40842487478
27495, , ,1999-00 Prescribed Burn,2000/06/09 00:00:00+00,2000/07/18 00:00:00+00,46.21826272,3062.89197127,26/03/2020,Prescribed Burn,1999-00,27632,1999,1999/01/01 00:00:00+00,462634.01953125,3064.38688859623
27496, , ,1999-00 Prescribed Burn,2000/06/09 00:00:00+00,2000/07/18 00:00:00+00,29.60569366,3663.80131511,26/03/2020,Prescribed Burn,1999-00,27633,1999,1999/01/01 00:00:00+00,296347.875,3665.6011862011
27497,01pln281, ,2000-01 Prescribed Burn,2001/01/01 00:00:00+00,2001/12/31 00:00:00+00,270.07306348,11304.1398805,26/03/2020,Prescribed Burn,2000-01,27634,2000,2000/01/01 00:00:00+00,2703454.328125,11309.8472446588
27498,Tinpot Road Fire, ,2000-01 Prescribed Burn,2000/07/23 00:00:00+00,2000/08/24 00:00:00+00,7.68001982,1160.19779551,26/03/2020,Prescribed Burn,2000-01,27635,2000,2000/01/01 00:00:00+00,76868.99609375,1160.71718661587
27499,Tinpot Road Fire, ,2000-01 Prescribed Burn,2000/07/23 00:00:00+00,2000/08/24 00:00:00+00,4.95320166,1379.72371834,26/03/2020,Prescribed Burn,2000-01,27636,2000,2000/01/01 00:00:00+00,49576.140625,1380.33807320978
27500,Tinpot Road Fire, ,2000-01 Prescribed Burn,2000/07/23 00:00:00+00,2000/08/24 00:00:00+00,4.52404613,946.27751238,26/03/2020,Prescribed Burn,2000-01,27637,2000,2000/01/01 00:00:00+00,45279.92578125,946.689951414657
27502, , ,1999-00 Prescribed Burn,2000/04/04 00:00:00+00,2000/04/28 00:00:00+00,278.81817737,24365.2730288,26/03/2020,Prescribed Burn,1999-00,27639,1999,1999/01/01 00:00:00+00,2790323.078125,24374.6312728312
27503,01pln065, ,2000-01 Prescribed Burn,2001/01/01 00:00:00+00,2001/12/31 00:00:00+00,416.46385385,11592.195852,26/03/2020,Prescribed Burn,2000-01,27640,2000,2000/01/01 00:00:00+00,4167959.57421875,11596.8046600606
27504,01pln063, ,2000-01 Prescribed Burn,2001/01/01 00:00:00+00,2001/12/31 00:00:00+00,605.24232307,14297.3634065,26/03/2020,Prescribed Burn,2000-01,27641,2000,2000/01/01 00:00:00+00,6057657.01171875,14303.5455101949
27505, , ,1999-00 Prescribed Burn,2000/05/01 00:00:00+00,2000/05/17 00:00:00+00,101.66716139,5876.33230498,26/03/2020,Prescribed Burn,1999-00,27642,1999,1999/01/01 00:00:00+00,1017540.8046875,5878.84694175592
27506,Mitchells Ridge, ,1999-00 Prescribed Burn,2000/05/20 00:00:00+00,2000/05/22 00:00:00+00,244.0273131,7323.57189614,26/03/2020,Prescribed Burn,1999-00,27643,1999,1999/01/01 00:00:00+00,2441894.60546875,7326.00081752385
27507, , ,1999-00 Prescribed Burn,2000/04/29 00:00:00+00,2000/04/29 00:00:00+00,283.91243365,8936.06114439,26/03/2020,Prescribed Burn,1999-00,27644,1999,1999/01/01 00:00:00+00,2841208.24609375,8939.34362279941
27508,Comp 3051, ,1999-00 Prescribed Burn,2000/03/30 00:00:00+00,2000/04/04 00:00:00+00,97.22943798,5158.837593,26/03/2020,Prescribed Burn,1999-00,27645,1999,1999/01/01 00:00:00+00,973156.9140625,5161.12736187458
27509,Manpower Road, ,2000-01 Prescribed Burn,2001/04/12 00:00:00+00,2001/04/18 00:00:00+00,763.89074127,21320.2715639,26/03/2020,Prescribed Burn,2000-01,27646,2000,2000/01/01 00:00:00+00,7645287.62890625,21329.1606705524
27510,01pln3040, ,2000-01 Prescribed Burn,2001/01/01 00:00:00+00,2001/12/31 00:00:00+00,313.54922885,9922.15079278,26/03/2020,Prescribed Burn,2000-01,27647,2000,2000/01/01 00:00:00+00,3138017.26171875,9926.14478324029
27511,Hut Road, ,2000-01 Prescribed Burn,2001/01/01 00:00:00+00,2001/12/31 00:00:00+00,579.97605003,13642.1813529,26/03/2020,Prescribed Burn,2000-01,27648,2000,2000/01/01 00:00:00+00,5816570.5,13661.9793483355
27514,Old Bolero Road, ,2002-03 Wildfire,2003/02/10 00:00:00+00,2003/02/19 00:00:00+00,304.91767349,8828.30430462,26/03/2020,Wildfire,2002-03,27651,2002,2002/01/01 00:00:00+00,3048759.859375,8827.68877663
27515,Comp 507, ,2001-02 Wildfire,2001/09/30 00:00:00+00,2001/09/30 00:00:00+00,1.69533985,492.12619769,26/03/2020,Wildfire,2001-02,27652,2001,2001/01/01 00:00:00+00,16948.84375,492.06011471404
27516,Peak Alone, ,2001-02 Wildfire,2002/06/24 00:00:00+00,2002/06/30 00:00:00+00,30.09607985,2384.89234513,26/03/2020,Wildfire,2001-02,27653,2001,2001/01/01 00:00:00+00,301223.578125,2385.93324672498
27517,Peak Alone, ,2001-02 Wildfire,2002/06/24 00:00:00+00,2002/06/30 00:00:00+00,117.22337799,6005.51053117,26/03/2020,Wildfire,2001-02,27654,2001,2001/01/01 00:00:00+00,1173216.2578125,6008.03024802693
27520,02PLE165-168, ,2002-03 Prescribed Burn,2002/07/18 00:00:00+00,2002/07/18 00:00:00+00,215.20384272,16326.5576301,26/03/2020,Prescribed Burn,2002-03,27657,2002,2002/01/01 00:00:00+00,2151987.61328125,16326.3646031283
27521,02PLE165-168, ,2002-03 Prescribed Burn,2002/07/18 00:00:00+00,2002/07/18 00:00:00+00,19.24924346,2861.0788099,26/03/2020,Prescribed Burn,2002-03,27658,2002,2002/01/01 00:00:00+00,192482.35546875,2861.00349238273
27522,Gravel Road, ,2002-03 Wildfire,2003/01/08 00:00:00+00,,0.6195214,302.20423703,26/03/2020,Wildfire,2002-03,27659,2002,2002/01/01 00:00:00+00,6195.48828125,302.210912427526
27523,Misons  oad, ,2002-03 Wildfire,2002/11/10 00:00:00+00,,11.9537895,1369.51576831,26/03/2020,Wildfire,2002-03,27660,2002,2002/01/01 00:00:00+00,119552.546875,1369.59964483692
27524,02PLE139, ,2002-03 Prescribed Burn,2002/07/08 00:00:00+00,2002/07/15 00:00:00+00,161.07493796,16013.6612194,26/03/2020,Prescribed Burn,2002-03,27661,2002,2002/01/01 00:00:00+00,1610746.171875,16013.6360350963
27525,Dunns Creek, ,2002-03 Prescribed Burn,2002/08/25 00:00:00+00,2002/08/27 00:00:00+00,251.77950422,7678.91768897,26/03/2020,Prescribed Burn,2002-03,27662,2002,2002/01/01 00:00:00+00,2518000.8359375,7679.23042468659
27526,Duckhole, ,2002-03 Prescribed Burn,2002/08/10 00:00:00+00,2002/08/12 00:00:00+00,256.51507355,7908.64743952,26/03/2020,Prescribed Burn,2002-03,27663,2002,2002/01/01 00:00:00+00,2567731.3828125,7912.62515594582
27527,Bryces, ,2002-03 Prescribed Burn,2003/01/08 00:00:00+00,2003/01/09 00:00:00+00,0.50044809,278.87511703,26/03/2020,Prescribed Burn,2002-03,27664,2002,2002/01/01 00:00:00+00,5007.37109375,278.955413882829
